Almac�n;CODIGO;Desc. c�digo;Stock;Caducidad;Ubicaci�n;Precio;Importe;P.de Venta;Importe Venta;Dif. Precio;Dif. Importe;ABC;Familia;Descripci�n;Desc. c�digo;VA_COLOR;VA_COLOR2;VA_TOOLTIP
1;723558;BRIPIO 2 MG/ML COLIRIO EN SOLUCION 60 MONODOSIS 0,35 ML;0;;;;;0;;;;;01;Especialidad;BRIPIO 2 MG/ML COLIRIO EN SOLUCION 60 MONODOSIS 0,35 ML;;;
1;654567;BRITAPEN 500 MG 16 CAPSULAS;0;;;;;0;;;;;01;Especialidad;BRITAPEN 500 MG 16 CAPSULAS;;;
1;710028;BRIVIACT 100 MG 56 COMPRIMIDOS RECUBIERTOS;0;ago-30;;100,85;0;139,87;0;39,02;0;;01;Especialidad;BRIVIACT 100 MG 56 COMPRIMIDOS RECUBIERTOS;;;
1;182573;BROCHA ANGULADA PARA COLORETE PELO SINTETICO BETER 1 UNIDAD;0;dic-30;;;;0;;;;;106;Efectos y accesorios;BROCHA ANGULADA PARA COLORETE PELO SINTETICO BETER 1 UNIDAD;;;
1;182575;BROCHA GRUESA TODO TIPO MAQUILLAJE PELO SINTETICO BETER 1 UNIDAD;0;dic-30;;;;0;;;;;106;Efectos y accesorios;BROCHA GRUESA TODO TIPO MAQUILLAJE PELO SINTETICO BETER 1 UNIDAD;;;
1;036007;BROCHA MAQUILLAJE FIBRA OPTICA BETER 22254;0;oct-30;;;;0;;;;;101;Parafarmacia;BROCHA MAQUILLAJE FIBRA OPTICA BETER 22254;;;
1;162103;BROCHE PINZA SUAVPREMIUM REDON;0;;;;;0;;;;;106;Efectos y accesorios;BROCHE PINZA SUAVPREMIUM REDON;;;
1;159521;BROKEN 30 CAPS;0;;;0;0;19,95;0;19,95;0;;103;Diet�tica;BROKEN 30 CAPS;;;
1;672900;BROMAZEPAM NORMON EFG 1,5 MG 30 CAPSULAS;0;dic-28;;0,79;0;1,09;0;0,3;0;;01;Especialidad;BROMAZEPAM NORMON EFG 1,5 MG 30 CAPSULAS;;;
1;672901;BROMAZEPAM NORMON EFG 3 MG 30 CAPSULAS;0;dic-27;;;;0;;;;;01;Especialidad;BROMAZEPAM NORMON EFG 3 MG 30 CAPSULAS;;;
1;672902;BROMAZEPAM NORMON EFG 6 MG 20 CAPSULAS;0;dic-27;;0,99;0;1,37;0;0,38;0;;01;Especialidad;BROMAZEPAM NORMON EFG 6 MG 20 CAPSULAS;;;
1;688765;BROMAZEPAM STADA EFG 1,5 MG 30 CAPSULAS;0;;;;;0;;;;;01;Especialidad;BROMAZEPAM STADA EFG 1,5 MG 30 CAPSULAS;;;
1;704070;BRONCHOSTOP ANTITUSIVO Y EXPECTORANTE SOLUCION ORAL 1 FRASCO 200 ML;0;;;;;0;;;;;01;Especialidad;BRONCHOSTOP ANTITUSIVO Y EXPECTORANTE SOLUCION ORAL 1 FRASCO 200 ML;;;
1;987537;BRONCOMEDICAL CON SULFOGUAYACOL 2 MG/ML + 10 MG/ML JARABE 1 FRASCO 180 ML;0;;;;;0;;;;;01;Especialidad;BRONCOMEDICAL CON SULFOGUAYACOL 2 MG/ML + 10 MG/ML JARABE 1 FRASCO 180 ML;;;
1;885855;BRONQUIDIAZINA CR SUSPENSION ORAL 1 FRASCO 150 ML;0;abr-28;;;;0;;;;;01;Especialidad;BRONQUIDIAZINA CR SUSPENSION ORAL 1 FRASCO 150 ML;;;
1;206178;BRUXICALM DIA PROTECTOR BUCAL;0;dic-30;;;;0;;;;;101;Parafarmacia;BRUXICALM DIA PROTECTOR BUCAL;;;
1;206179;BRUXICALM NOCHE PROTECT BUCAL;0;dic-30;;;;0;;;;;101;Parafarmacia;BRUXICALM NOCHE PROTECT BUCAL;;;
1;206180;BRUXICALM SPORT PROTECT BUCAL;0;dic-30;;;;0;;;;;101;Parafarmacia;BRUXICALM SPORT PROTECT BUCAL;;;
1;162361;BUCALSONE PLUS SPRAY 50 ML;0;;;;;0;;;;;102;Dermofarmacia;BUCALSONE PLUS SPRAY 50 ML;;;
1;688058;BUCCOLAM 10 MG SOLUCION BUCAL 4 JERINGAS PRECARGADAS 2 ML;0;feb-27;;;;0;;;;;01;Especialidad;BUCCOLAM 10 MG SOLUCION BUCAL 4 JERINGAS PRECARGADAS 2 ML;;;
1;695782;BUCOMAX CON LIDOCAINA 24 PASTILLAS PARA CHUPAR (SABOR MENTA);0;jul-27;;;;0;;;;;01;Especialidad;BUCOMAX CON LIDOCAINA 24 PASTILLAS PARA CHUPAR (SABOR MENTA);;;
1;695780;BUCOMAX CON LIDOCAINA 24 PASTILLAS PARA CHUPAR (SABOR MIEL Y LIMON);0;jun-27;;7,64;0;10,6;0;2,96;0;;01;Especialidad;BUCOMAX CON LIDOCAINA 24 PASTILLAS PARA CHUPAR (SABOR MIEL Y LIMON);;;
1;695789;BUCOMAX CON LIDOCAINA 24 PASTILLAS PARA CHUPAR (SABOR NARANJA);0;jun-27;;7,64;0;10,6;0;2,96;0;;01;Especialidad;BUCOMAX CON LIDOCAINA 24 PASTILLAS PARA CHUPAR (SABOR NARANJA);;;
1;722934;BUCOMETASANA 20 COMPRIMIDOS PARA CHUPAR;0;nov-27;;7,4;0;10,26;0;2,86;0;;01;Especialidad;BUCOMETASANA 20 COMPRIMIDOS PARA CHUPAR;;;
1;653899;BUCOMETASANA 30 COMPRIMIDOS PARA CHUPAR;0;sep-28;;8,64;0;11,99;0;3,35;0;;01;Especialidad;BUCOMETASANA 30 COMPRIMIDOS PARA CHUPAR;;;
1;728331;BUCOPRO 8,75 MG 16 PASTILLAS PARA CHUPAR (SABOR NARANJA);0;ene-28;;;;0;;;;;01;Especialidad;BUCOPRO 8,75 MG 16 PASTILLAS PARA CHUPAR (SABOR NARANJA);;;
1;738278;BUDESONIDA ALCON 100 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 1 ENVASE 200;0;;;;;0;;;;;01;Especialidad;BUDESONIDA ALCON 100 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 1 ENVASE 200;;;
1;738328;BUDESONIDA ALCON 50 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 1 ENVASE 200 P;0;mar-27;;;;0;;;;;01;Especialidad;BUDESONIDA ALCON 50 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 1 ENVASE 200 P;;;
1;725902;BUDESONIDA ALDO UNION EFG 64 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 1 ENV;0;may-27;;3,75;0;5,2;0;1,45;0;;01;Especialidad;BUDESONIDA ALDO UNION EFG 64 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 1 ENV;;;
1;725241;BUDESONIDA ALDO UNION 100 MICROGRAMOS/PULSACION SUSPENSION PARA INHALACION EN ENVASE A PRESION 1;0;abr-27;;;;0;;;;;01;Especialidad;BUDESONIDA ALDO UNION 100 MICROGRAMOS/PULSACION SUSPENSION PARA INHALACION EN ENVASE A PRESION 1;;;
1;668830;BUDESONIDA ALDO UNION 100 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 1 ENVASE;0;;;5,85;0;8,12;0;2,27;0;;01;Especialidad;BUDESONIDA ALDO UNION 100 MICROGRAMOS/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 1 ENVASE;;;
1;672718;BUDESONIDA ALDO UNION 200 MICROGRAMOS/PULSACION SUSPENSION PARA INHALACION EN ENVASE A PRESION 1;0;;;;;0;;;;;01;Especialidad;BUDESONIDA ALDO UNION 200 MICROGRAMOS/PULSACION SUSPENSION PARA INHALACION EN ENVASE A PRESION 1;;;
1;799015;BUDESONIDA ALDO UNION 200 MICROGRAMOS/PULSACION SUSPENSION PARA INHALACION EN ENVASE A PRESION 1;0;jul-27;;14,6;0;20,25;0;5,65;0;;01;Especialidad;BUDESONIDA ALDO UNION 200 MICROGRAMOS/PULSACION SUSPENSION PARA INHALACION EN ENVASE A PRESION 1;;;
1;668905;BUDESONIDA ALDO UNION 50 MICROGRAMOS/PULSACION SUSPENSION PARA INHALACION EN ENVASE A PRESION 1;0;jun-27;;5,45;0;7,56;0;2,11;0;;01;Especialidad;BUDESONIDA ALDO UNION 50 MICROGRAMOS/PULSACION SUSPENSION PARA INHALACION EN ENVASE A PRESION 1;;;
1;616466;BUPIVACAINA B. BRAUN 5 MG/ML 100 AMPOLLAS SOLUCION INYECTABLE 10 ML;0;;;;;0;;;;;01;Especialidad;BUPIVACAINA B. BRAUN 5 MG/ML 100 AMPOLLAS SOLUCION INYECTABLE 10 ML;;;
1;714176;BUPROPION CINFA EFG 150 MG 30 COMPRIMIDOS LIBERACION MODIFICADA;0;nov-26;;;;0;;;;;01;Especialidad;BUPROPION CINFA EFG 150 MG 30 COMPRIMIDOS LIBERACION MODIFICADA;;;
1;656750;BUSCAPINA 10 MG 60 COMPRIMIDOS RECUBIERTOS;0;sep-30;;;;0;;;;;01;Especialidad;BUSCAPINA 10 MG 60 COMPRIMIDOS RECUBIERTOS;;;
1;917575;BUSULFANO ASPEN 2 MG 100 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;BUSULFANO ASPEN 2 MG 100 COMPRIMIDOS RECUBIERTOS;;;
1;732562;BYANNLI 1000 MG 1 JERINGA PRECARGADA SUSPENSION INYECTABLE LIBERACION PROLONGADA + 1 AGUJA;0;;;;;0;;;;;01;Especialidad;BYANNLI 1000 MG 1 JERINGA PRECARGADA SUSPENSION INYECTABLE LIBERACION PROLONGADA + 1 AGUJA;;;
1;764854;BYTEQI EFG 0,5 MG 11 COMPRIMIDOS RECUBIERTOS + 1 MG 42 COMPRIMIDOS RECUBIERTOS;0;;;;;0;;;;;01;Especialidad;BYTEQI EFG 0,5 MG 11 COMPRIMIDOS RECUBIERTOS + 1 MG 42 COMPRIMIDOS RECUBIERTOS;;;
1;168700;CABESTRILLO FUTURO AJUSTABLE;0;;;;;0;;;;;106;Efectos y accesorios;CABESTRILLO FUTURO AJUSTABLE;;;
1;694522;CADELIUS D 1500 MG (600 MG CA)/1000 UI 30 COMPRIMIDOS BUCODISPERSABLES;0;mar-27;;;;0;;;;;01;Especialidad;CADELIUS D 1500 MG (600 MG CA)/1000 UI 30 COMPRIMIDOS BUCODISPERSABLES;;;
1;728983;CADELIUS D 1500 MG (600 MG CA)/2000 UI 30 COMPRIMIDOS BUCODISPERSABLES;0;;;;;0;;;;;01;Especialidad;CADELIUS D 1500 MG (600 MG CA)/2000 UI 30 COMPRIMIDOS BUCODISPERSABLES;;;
1;663425;CADUET 5 MG/10 MG 28 COMPRIMIDOS RECUBIERTOS;0;;;9,55;0;13,24;0;3,69;0;;01;Especialidad;CADUET 5 MG/10 MG 28 COMPRIMIDOS RECUBIERTOS;;;
1;724120;CAFIASPIRINA 500 MG/50 MG 20 COMPRIMIDOS;0;;;5,68;0;7,88;0;2,2;0;;01;Especialidad;CAFIASPIRINA 500 MG/50 MG 20 COMPRIMIDOS;;;
1;663240;CAFINITRINA 1 MG/25 MG 20 COMPRIMIDOS RECUBIERTOS SUBLINGUALES;0;oct-27;;;;0;;;;;01;Especialidad;CAFINITRINA 1 MG/25 MG 20 COMPRIMIDOS RECUBIERTOS SUBLINGUALES;;;
1;036937;CAJA LIMP MANOS INF MINIONS12 100MLLT;0;nov-50;;;;0;;;;;101;Parafarmacia;CAJA LIMP MANOS INF MINIONS12 100MLLT;;;
1;110853;CAJA PROTESIS SILIC DENTALES;0;sep-40;;;;0;;;;;101;Parafarmacia;CAJA PROTESIS SILIC DENTALES;;;
1;337919;CALAMINA IOOX LOCION CORP 200;0;;;;;0;;;;;102;Dermofarmacia;CALAMINA IOOX LOCION CORP 200;;;
1;492991;CALCETIN FARMALAS FTE NE EG;0;mar-30;;;;0;;;;;106;Efectos y accesorios;CALCETIN FARMALAS FTE NE EG;;;
1;492975;CALCETIN FARMALAS FTE NE MD;0;;;0;0;7,58;0;7,58;0;;106;Efectos y accesorios;CALCETIN FARMALAS FTE NE MD;;;
1;492967;CALCETIN FARMALAS FTE NE PQ;0;ago-26;;;;0;;;;;106;Efectos y accesorios;CALCETIN FARMALAS FTE NE PQ;;;
1;658183;CALCIO/VITAMINA D3 ROVI 2500 MG (1000 MG CA)/880 UI 30 COMPRIMIDOS EFERVESCENTES;0;ago-28;;;;0;;;;;01;Especialidad;CALCIO/VITAMINA D3 ROVI 2500 MG (1000 MG CA)/880 UI 30 COMPRIMIDOS EFERVESCENTES;;;
1;693699;CALCIO/VITAMINA D3 SANDOZ 2500 MG (1000 MG CA)/880 UI 30 COMPRIMIDOS MASTICABLES (TUBO);0;;;;;0;;;;;01;Especialidad;CALCIO/VITAMINA D3 SANDOZ 2500 MG (1000 MG CA)/880 UI 30 COMPRIMIDOS MASTICABLES (TUBO);;;
1;660691;CALCIUMOSTEO D 2500 MG (1000 MG CA)/880 UI 30 COMPRIMIDOS EFERVESCENTES;0;;;;;0;;;;;01;Especialidad;CALCIUMOSTEO D 2500 MG (1000 MG CA)/880 UI 30 COMPRIMIDOS EFERVESCENTES;;;
1;195285;CALLIVORO CALLOS A.SAL 10 APOS;0;;;0;0;6,95;0;6,95;0;;106;Efectos y accesorios;CALLIVORO CALLOS A.SAL 10 APOS;;;
1;913319;CALLIVORO MARTHAND 1 APOSITO IMPREGNADO 7 X 4 CM;0;abr-30;;;;0;;;;;01;Especialidad;CALLIVORO MARTHAND 1 APOSITO IMPREGNADO 7 X 4 CM;;;
1;953273;CALMATEL 18 MG/G CREMA 1 TUBO 60 G;0;;;;;0;;;;;01;Especialidad;CALMATEL 18 MG/G CREMA 1 TUBO 60 G;;;
1;185187;CAMALEON BALM SPF50 PINKPARAD;0;dic-30;;;;0;;;;;102;Dermofarmacia;CAMALEON BALM SPF50 PINKPARAD;;;
1;185185;CAMALEON BALM SPF50 REDSUNSHI;0;dic-30;;;;0;;;;;102;Dermofarmacia;CAMALEON BALM SPF50 REDSUNSHI;;;
1;200361;CAMALEON BASE ALISADORA 1 ENVASE 6 ML;0;;;;;0;;;;;102;Dermofarmacia;CAMALEON BASE ALISADORA 1 ENVASE 6 ML;;;
1;180178;CAMALEON BASIC COLOUR BERENJEN;0;;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOUR BERENJEN;;;
1;180177;CAMALEON BASIC COLOUR TERRA;0;;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOUR TERRA;;;
1;198874;CAMALEON BASIC COLOURSTICK FLUOR FERRARI 1 ENVASE 4 G;0;may-36;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOURSTICK FLUOR FERRARI 1 ENVASE 4 G;;;
1;198873;CAMALEON BASIC COLOURSTICK FLUOR 1 ENVASE 4 G COLOR FUCSIA;0;ago-26;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOURSTICK FLUOR 1 ENVASE 4 G COLOR FUCSIA;;;
1;198872;CAMALEON BASIC COLOURSTICK FLUOR 1 ENVASE 4 G COLOR ROSA;0;ene-28;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOURSTICK FLUOR 1 ENVASE 4 G COLOR ROSA;;;
1;198868;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G CEREZA;0;ene-29;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G CEREZA;;;
1;198867;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G COLOR ARENA;0;ago-45;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G COLOR ARENA;;;
1;198870;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G COLOR MORADO;0;abr-40;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G COLOR MORADO;;;
1;198871;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G COLOR ROJO;0;ene-28;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G COLOR ROJO;;;
1;198869;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G FRESA;0;jul-45;;;;0;;;;;102;Dermofarmacia;CAMALEON BASIC COLOURSTICK METALLIC 1 ENVASE 4 G FRESA;;;
1;208556;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR AMARILLO PASTEL;0;abr-40;;;;0;;;;;101;Parafarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR AMARILLO PASTEL;;;
1;208557;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR AZUL CIELO;0;abr-50;;;;0;;;;;101;Parafarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR AZUL CIELO;;;
1;210201;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR AZUL KLEIN;0;abr-50;;;;0;;;;;101;Parafarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR AZUL KLEIN;;;
1;200371;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR BERENJENA;0;;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR BERENJENA;;;
1;200362;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR BLANCO;0;sep-50;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR BLANCO;;;
1;200366;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR BORGO�A;0;;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR BORGO�A;;;
1;200370;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR CORAL;0;feb-40;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR CORAL;;;
1;200368;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR FUCSIA;0;mar-40;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR FUCSIA;;;
1;200369;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR GRIS AZULADO;0;feb-50;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR GRIS AZULADO;;;
1;210205;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR MARRON TOPO;0;abr-50;;;;0;;;;;101;Parafarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR MARRON TOPO;;;
1;208555;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR MORADO LAVANDA;0;abr-50;;;;0;;;;;101;Parafarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR MORADO LAVANDA;;;
1;210204;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR NARANJA CALDERA;0;may-50;;;;0;;;;;101;Parafarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR NARANJA CALDERA;;;
1;200363;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR NEGRO;0;sep-50;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR NEGRO;;;
1;200365;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR NUDE;0;jun-50;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR NUDE;;;
1;200364;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR ROJO;0;jun-40;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR ROJO;;;
1;200367;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR ROSA;0;feb-50;;;;0;;;;;102;Dermofarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR ROSA;;;
1;210202;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR VERDE FOREST;0;mar-50;;;;0;;;;;101;Parafarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR VERDE FOREST;;;
1;208558;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR VERDE MINT;0;mar-50;;;;0;;;;;101;Parafarmacia;CAMALEON ESMALTE DE U�AS 1 ENVASE 6 ML COLOR VERDE MINT;;;
1;178776;CAMALEON MAGIC COLOUR AMARILLO;0;dic-30;;;;0;;;;;102;Dermofarmacia;CAMALEON MAGIC COLOUR AMARILLO;;;
1;189608;CAMALEON MAGIC COLOUR CORAL;0;;;;;0;;;;;101;Parafarmacia;CAMALEON MAGIC COLOUR CORAL;;;
1;178777;CAMALEON MAGIC COLOUR GRIS;0;dic-30;;;;0;;;;;102;Dermofarmacia;CAMALEON MAGIC COLOUR GRIS;;;
1;189607;CAMALEON MAGIC COLOUR MELOC;0;nov-30;;;;0;;;;;101;Parafarmacia;CAMALEON MAGIC COLOUR MELOC;;;
1;178774;CAMALEON MAGIC COLOUR ROJO;0;dic-30;;;;0;;;;;102;Dermofarmacia;CAMALEON MAGIC COLOUR ROJO;;;
1;178775;CAMALEON MAGIC COLOUR VERDE;0;dic-30;;;;0;;;;;102;Dermofarmacia;CAMALEON MAGIC COLOUR VERDE;;;
1;216830;CAMALEON MAGIC COLOURSTI AZUL;0;dic-28;;;;0;;;;;101;Parafarmacia;CAMALEON MAGIC COLOURSTI AZUL;;;
1;216829;CAMALEON MAGIC COLOURSTIS LIMA;0;dic-28;;;;0;;;;;101;Parafarmacia;CAMALEON MAGIC COLOURSTIS LIMA;;;
1;200359;CAMALEON TOP COAT 1 ENVASE 6 ML;0;;;;;0;;;;;102;Dermofarmacia;CAMALEON TOP COAT 1 ENVASE 6 ML;;;
1;037368;CAMISETA MANGA CORTA FARMA RUNNERS HOMBRE/MUJER TALLA M 1 UNIDAD;0;oct-50;;;;0;;;;;101;Parafarmacia;CAMISETA MANGA CORTA FARMA RUNNERS HOMBRE/MUJER TALLA M 1 UNIDAD;;;
1;037367;CAMISETA MANGA CORTA FARMA RUNNERS HOMBRE/MUJER TALLA S 1 UNIDAD;0;oct-50;;;;0;;;;;101;Parafarmacia;CAMISETA MANGA CORTA FARMA RUNNERS HOMBRE/MUJER TALLA S 1 UNIDAD;;;
1;037373;CAMISETA TIRANTES FARMA RUNNERS HOMBRE/MUJER TALLA L 1 UNIDAD;0;oct-50;;;;0;;;;;101;Parafarmacia;CAMISETA TIRANTES FARMA RUNNERS HOMBRE/MUJER TALLA L 1 UNIDAD;;;
1;037371;CAMISETA TIRANTES FARMA RUNNERS HOMBRE/MUJER TALLA S 1 UNIDAD;0;oct-50;;;;0;;;;;101;Parafarmacia;CAMISETA TIRANTES FARMA RUNNERS HOMBRE/MUJER TALLA S 1 UNIDAD;;;
1;172349;CANASTILLA SUAVIN COS INF NI�O;0;;;;;0;;;;;101;Parafarmacia;CANASTILLA SUAVIN COS INF NI�O;;;
1;037959;CANASTILLA SUAVINEX PETITE SURPRISE LOCION HIDRATANTE + GEL-CHAMPU + MANOPLA AZUL;0;;;;;0;;;;;101;Parafarmacia;CANASTILLA SUAVINEX PETITE SURPRISE LOCION HIDRATANTE + GEL-CHAMPU + MANOPLA AZUL;;;
1;037960;CANASTILLA SUAVINEX PETITE SURPRISE PARFUM + TARJETA PERSONALIZADA + MANOPLA;0;dic-26;;;;0;;;;;101;Parafarmacia;CANASTILLA SUAVINEX PETITE SURPRISE PARFUM + TARJETA PERSONALIZADA + MANOPLA;;;
1;696619;CANDESARTAN CILEXETILO/HIDROCLOROTIAZIDA NORMON EFG 32 MG/25 MG 28 COMPRIMIDOS;0;;;15,08;0;20,92;0;5,84;0;;01;Especialidad;CANDESARTAN CILEXETILO/HIDROCLOROTIAZIDA NORMON EFG 32 MG/25 MG 28 COMPRIMIDOS;;;
1;688730;CANDESARTAN CINFA EFG 8 MG 28 COMPRIMIDOS;0;;;;;0;;;;;01;Especialidad;CANDESARTAN CINFA EFG 8 MG 28 COMPRIMIDOS;;;
1;684642;CANDESARTAN NORMON EFG 16 MG 28 COMPRIMIDOS;0;nov-27;;7,56;0;10,49;0;2,93;0;;01;Especialidad;CANDESARTAN NORMON EFG 16 MG 28 COMPRIMIDOS;;;
1;684643;CANDESARTAN NORMON EFG 32 MG 28 COMPRIMIDOS;0;jun-27;;;;0;;;;;01;Especialidad;CANDESARTAN NORMON EFG 32 MG 28 COMPRIMIDOS;;;
1;684641;CANDESARTAN NORMON EFG 8 MG 28 COMPRIMIDOS;0;mar-27;;;;0;;;;;01;Especialidad;CANDESARTAN NORMON EFG 8 MG 28 COMPRIMIDOS;;;
1;762104;CANDESARTAN NORMON EFG 8 MG 30 COMPRIMIDOS;0;mar-27;;;;0;;;;;01;Especialidad;CANDESARTAN NORMON EFG 8 MG 30 COMPRIMIDOS;;;
1;732740;CANDESARTAN/HIDROCLOROTIAZIDA CINFAMED EFG 32 MG/12,5 MG 28 COMPRIMIDOS;0;;;;;0;;;;;01;Especialidad;CANDESARTAN/HIDROCLOROTIAZIDA CINFAMED EFG 32 MG/12,5 MG 28 COMPRIMIDOS;;;
1;697438;CANDESARTAN/HIDROCLOROTIAZIDA VIATRIS EFG 16 MG/12,5 MG 28 COMPRIMIDOS (BLISTER PVC/AL);0;jul-27;;;;0;;;;;01;Especialidad;CANDESARTAN/HIDROCLOROTIAZIDA VIATRIS EFG 16 MG/12,5 MG 28 COMPRIMIDOS (BLISTER PVC/AL);;;
1;036698;CANDISAN 90 CAPS;0;;;0;0;52,95;0;52,95;0;;101;Parafarmacia;CANDISAN 90 CAPS;;;
1;193437;CANESCARE PROTECT 150 ML;0;ago-26;;;;0;;;;;102;Dermofarmacia;CANESCARE PROTECT 150 ML;;;
1;803031;CANESMYCOSPOR ONICOSET 10 MG/G + 400 MG/G POMADA 1 TUBO 10 G;0;;;;;0;;;;;01;Especialidad;CANESMYCOSPOR ONICOSET 10 MG/G + 400 MG/G POMADA 1 TUBO 10 G;;;
1;683659;CANESPIE BIFONAZOL 10 MG/G CREMA 1 TUBO 20 G;0;jun-30;;;;0;;;;;01;Especialidad;CANESPIE BIFONAZOL 10 MG/G CREMA 1 TUBO 20 G;;;
1;725036;CANESTEN 10 MG/G CREMA 1 TUBO 30 G;0;may-28;;;;0;;;;;01;Especialidad;CANESTEN 10 MG/G CREMA 1 TUBO 30 G;;;
1;212728;CANNABEN FORTE CREMA 120 ML;0;ene-30;;;;0;;;;;101;Parafarmacia;CANNABEN FORTE CREMA 120 ML;;;
1;199235;CANNABIBEN GEL CON CBD 60 ML;0;;;;;0;;;;;102;Dermofarmacia;CANNABIBEN GEL CON CBD 60 ML;;;
1;229302;CANULA HEMORROIDAL TUBO DE ALUMINIO 25 UNIDADES 30 G/100 G;0;nov-26;;;;0;;;;;106;Efectos y accesorios;CANULA HEMORROIDAL TUBO DE ALUMINIO 25 UNIDADES 30 G/100 G;;;
1;679042;CAPENON HCT 20 MG/5 MG/12,5 MG 28 COMPRIMIDOS RECUBIERTOS;0;sep-27;;;;0;;;;;01;Especialidad;CAPENON HCT 20 MG/5 MG/12,5 MG 28 COMPRIMIDOS RECUBIERTOS;;;
