Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12;
248716;8470002487161;PROFIL DUREX NAT PLU EASY ON24;2;0;0;0;0;0;0;2;0;0;0;0;0;
363184;8470003631846;PROFIL DUREX NAT REGULAR FIT 6;17;4;0;2;1;0;1;0;0;3;3;1;2;
173044;8470001730442;PROFIL DUREX NATURAL 12+SENS 3;6;2;1;1;0;0;0;1;0;1;0;0;0;
167673;8470001676733;PROFIL DUREX NATURAL XL 12 UN;3;2;0;0;0;1;0;0;0;0;0;0;0;
248708;8470002487086;PROFIL DUREX PLACER PROLON 12;3;0;1;0;0;0;0;2;0;0;0;0;0;
172897;8470001728975;PROFIL DUREX REAL FEEL 12 UN;2;1;0;1;0;0;0;0;0;0;0;0;0;
171280;8470001712806;PROFIL DUREX SABOREAME EASY 12;1;0;0;0;0;1;0;0;0;0;0;0;0;
258657;8470002586574;PROFIL DUREX SENSITI EASY ON12;2;0;0;0;0;0;1;0;1;0;0;0;0;
169921;8470001699213;PROFIL DUREX SIN LATEX 12 UN;1;0;0;0;0;0;0;0;1;0;0;0;0;
700514;8470007005148;PROGEFFIK 100 MG 30 CAP;27;0;2;1;2;1;2;2;6;2;2;5;2;
722071;8470007220718;PROGEFFIK 200 MG 15 CAP DIF;6;1;4;1;0;0;0;0;0;0;0;0;0;
819219;8470008192199;PROGEFFIK 200 MG 15 CAPS;15;0;0;0;0;2;2;3;0;2;1;1;4;
722072;8470007220725;PROGEFFIK 200 MG 60 CAP DIF;1;1;0;0;0;0;0;0;0;0;0;0;0;
697646;8470006976463;PROGEFFIK 200 MG 60 CAPS;13;2;0;0;2;0;3;2;2;0;1;1;0;
759407;8470007594079;PROGYLUTON 21 COMP;5;1;0;1;0;0;0;0;1;2;0;0;0;
764837;8470007648376;PROGYNOVA 1 MG 20 GRAG;2;0;0;0;0;0;2;0;0;0;0;0;0;
700504;8470007005049;PROLIA 60 MG 1 JGA PREC 1 ML;29;5;5;2;2;2;1;2;3;2;2;3;0;
763453;8470007634539;PROLUTEX 25 MG SOL JRG PRE14VI;3;2;1;0;0;0;0;0;0;0;0;0;0;
700143;8470007001430;PROLUTEX 25 mg 14 VIALES SOLUCION INYECTABLE 1,112 ml;4;0;0;0;1;1;0;1;1;0;0;0;0;
700142;8470007001423;PROLUTEX 25 mg 7 VIALES SOLUCION INYECTABLE 1,112 ml;5;0;0;0;1;0;0;1;1;0;0;0;2;
210870;8470002108707;PROMO PHARMATON COMPLEX 60+60C;1;0;0;0;0;1;0;0;0;0;0;0;0;
654147;8470006541470;PROPALCOF 155ML JRB 200 ML;2;1;0;0;0;0;0;0;0;1;0;0;0;
969501;8470009695019;PROPALGINA PLUS 10 SOBR;6;0;2;1;0;0;1;0;0;0;1;0;1;
FORTI5755;FORTI5755;PROPLAN DIET CANINE FORTIFLORA PROBIOTICO 30UDS X 1GRAMO;9;1;0;1;0;0;1;1;1;1;3;0;0;
FORTI5756;FORTI5756;PROPLAN DIET FELINE FORTIFLORA PROBIOTICO 30UDS X 1GRAMO;10;0;1;0;1;0;0;1;2;1;2;0;2;
696932;8470006969328;PROPRANOLOL ACCORD 40MG 50COMP;1;0;0;0;0;0;0;0;0;0;1;0;0;
650822;8470006508220;PROSPANTUS JARABE 100 ML;5;1;0;0;0;0;0;1;1;0;0;1;1;
696644;8470006966440;PROSPANTUS JARABE 200 ML;5;0;0;0;0;0;0;1;0;1;0;0;3;
698698;8470006986981;PROTALON 20 MG 56 COM;6;0;0;1;1;0;1;0;1;0;1;0;1;
251977;8470002519770;PROTECT JUANETE SILIC 264L;2;0;0;0;0;1;0;0;1;0;0;0;0;
251978;8470002519787;PROTECT JUANETE SILIC 264S;1;0;0;0;0;1;0;0;0;0;0;0;0;
196296;8470001962966;PROTECT PLANTA COMFORSIL L 2U;5;1;1;0;0;0;1;2;0;0;0;0;0;
150397;8470001503978;PROTEGESLIP FARMACONFOR ALG 24;3;0;0;2;0;1;0;0;0;0;0;0;0;
857037;8470008570379;PROTOPIC 0.03% PDA 30 G;2;0;0;0;0;1;0;0;0;0;1;0;0;
855338;8470008553389;PROTOPIC 0.1% PDA 30 G;2;1;0;0;0;0;0;0;0;0;1;0;0;
661854;8470006618547;PROVISACOR 10 MG 28 COMP;1;0;0;0;0;0;0;0;0;1;0;0;0;
662107;8470006621073;PROVISACOR 5 MG 28 COMP;3;0;0;0;0;0;1;0;0;0;0;1;1;
759811;8470007598114;PROZAC 20 MG 28 CAPS;2;0;0;0;0;0;0;0;0;0;1;1;0;
811844;8470008118441;PSICOCEN 50MG CAP;1;0;0;0;0;0;0;0;0;0;1;0;0;
152346;8470001523464;PSORISDIN CHAMPU 200 ML;2;1;0;0;0;0;0;0;0;0;1;0;0;
189914;8470001899149;PSORISDIN CHAMPU 400 ML;1;0;0;0;0;0;0;1;0;0;0;0;0;
157770;8470001577702;PSORISDIN EMOL LOCION 400ML;2;0;0;0;0;0;1;0;0;0;0;1;0;
901199;8470009011994;PULMICORT 0.25 SUSP NEB 5 DOS;5;0;0;0;0;0;0;0;0;0;0;4;1;
660910;8470006609101;PULMICORT TURBUHAL 100MCG 200D;1;0;0;0;0;0;0;0;0;0;1;0;0;
651927;8470006519271;PULMICORT TURBUHAL 200MCG 100D;25;2;1;2;2;1;3;1;3;4;2;2;2;
193600;8470001936004;PULSERA CITRONELA AD APOSAN 3U;6;0;0;0;1;0;1;3;0;0;0;0;1;
PUNTOS;PUNTOS;PUNTOS;3;0;0;2;0;0;0;0;1;0;0;0;0;
185841;8470001858412;PUNTUALSENNA 15ML;1;0;0;0;0;0;0;0;0;0;0;0;1;
199361;8470001993618;PURALID LIPOGEL 15 ML;2;1;0;1;0;0;0;0;0;0;0;0;0;
151130;8470001511300;PURE NIACINAMIDE 10 SERUM 30ML;1;0;0;0;1;0;0;0;0;0;0;0;0;
233742;8470002337428;PURE VITAMIN C12 30ML;4;1;0;0;1;0;0;0;0;1;0;1;0;
302339;8470003023399;PURELAN 100 CR 37 G;1;0;0;0;0;0;0;0;0;0;0;0;1;
PWD93714;PWD93714;PWD BARRITA PROTEIN MEAL 32% FRUTAS DEL BOSQUE 35GR 1UD;4;0;1;1;0;0;0;0;1;0;0;1;0;
PWD10417;PWD10417;PWD BARRITA PROTEIN MEAL 32% GALLETA 35GR 1UD;2;0;1;0;0;0;0;0;0;0;0;0;1;
PWD01462;PWD01462;PWD BARRITA PROTEIN MEAL 32% YOGURT 35GR 1UD;5;0;0;1;0;0;0;0;2;0;1;1;0;
686167;8470006861677;PYLERA 140125125 MG 120 CAP;14;2;1;3;1;1;2;1;1;1;0;0;1;
VIRB6600;VIRB6600;PYODERM CHAMPU 250 ML;1;0;0;0;0;0;1;0;0;0;0;0;0;
662132;8470006621325;QLAIRA 3X28 COMP;2;0;0;0;0;0;0;1;0;0;0;0;1;
664123;8470006641231;QUETIAPINA NORM 100M 60 CO;17;1;2;0;3;1;1;2;1;0;2;1;3;
725059;8470007250593;QUETIAPINA NORMON 25MG60COM;14;1;2;0;1;0;1;0;1;3;1;2;2;
767619;8470007676195;QUETIAPINA NORMON 50MG 60COMP;3;3;0;0;0;0;0;0;0;0;0;0;0;
695093;8470006950937;QUETIAPINA RET NORMON300MG60CO;7;1;1;0;1;0;1;0;1;0;1;0;1;
700189;8470007001898;QUETIAPINA RET NORMON50MG60CO;10;0;0;0;1;1;0;0;2;3;1;1;1;
664574;8470006645741;QUETIAPINA STADA 25MG 60CO;12;2;1;1;1;1;1;1;2;1;0;0;1;
731400;8470007314004;QUETIAPINA STADA 50MG 60CO;6;0;0;2;0;0;0;1;0;2;0;1;0;
964312;8470009643126;QUOCIN 120 mg/ml + 60 mg/ml COLODION 1 FRASCO 20 ml;1;0;0;0;0;0;0;0;0;0;0;0;1;
760148;8470007601487;QUVIVIQ 50 MG 30 COM;4;1;0;0;0;0;0;2;1;0;0;0;0;
672541;8470006725412;RABEPRAZOL CINFA 20MG 28COMP;1;0;0;1;0;0;0;0;0;0;0;0;0;
814194;8470008141944;RADIO SALIL CR ANTIINF 30 G;3;0;0;0;0;0;0;0;0;1;1;0;1;
969394;8470009693947;RADIO SALIL CR ANTIINF 60 G;28;3;2;1;5;3;1;3;2;3;1;2;2;
997221;8470009972219;RADIO SALIL SPRAY 130 ML;5;0;0;0;1;0;1;0;1;0;0;1;1;
670264;8470006702642;RAMIPRIL CINFA 5 MG 28 COMP;2;0;0;0;0;2;0;0;0;0;0;0;0;
703895;8470007038955;RAMIPRIL HCTZ STAD2.512.5MG28;6;0;2;1;0;0;1;1;1;0;0;0;0;
703896;8470007038962;RAMIPRIL HCTZ STADA525MG28C;4;0;0;0;0;0;1;0;0;0;0;0;3;
658165;8470006581650;RAMIPRIL NORMON 10 MG 28 COM;11;1;1;0;0;0;2;3;2;0;2;0;0;
658163;8470006581636;RAMIPRIL NORMON 2.5 MG 28 COM;18;1;1;0;0;0;2;2;2;3;1;4;2;
728157;8470007281573;RAMIPRIL NORMON 2.5MG 56COM;10;1;3;0;1;1;2;0;1;0;1;0;0;
658164;8470006581643;RAMIPRIL NORMON 5 MG 28 COM;81;7;7;6;6;7;4;8;7;6;8;7;8;
728158;8470007281580;RAMIPRIL NORMON 5MG 56COM;10;1;1;1;1;1;1;0;1;0;2;1;0;
658341;8470006583418;RAMIPRIL+HCTZ TECNIG 2.5MG 28C;20;3;1;3;3;1;2;2;0;2;1;1;1;
658343;8470006583432;RAMIPRIL+HCTZ TECNIG 5MG 28CO;30;2;2;2;3;2;3;2;2;3;3;2;4;
662711;8470006627112;RANEXA 375 MG 60 COMP;4;0;0;0;0;1;0;1;1;0;1;0;0;
662712;8470006627129;RANEXA 500 MG 60 COMP;11;1;1;1;1;1;1;1;1;1;1;0;1;
759307;8470007593072;RANOLAZINA NORMON 750MG60COM;1;0;0;0;1;0;0;0;0;0;0;0;0;
186268;8470001862686;RATONCITO AMERICANO DERECHO;1;0;0;0;0;0;0;0;0;1;0;0;0;
186269;8470001862693;RATONCITO AMERICANO IZQUIERDO;1;0;0;0;0;0;0;0;0;1;0;0;0;
700138;8470007001386;REACTINE PLUS 14 COMP;2;0;0;0;1;0;0;0;1;0;0;0;0;
720215;8470007202158;REAGILA 1.5 MG 28 CAPS;1;0;0;0;0;0;0;0;0;0;0;0;1;
179194;8470001791948;REC VITIS SONIC S1020 MEDIUM;1;0;0;0;0;0;0;0;0;0;0;0;1;
186456;8470001864567;RECAMBIO CEPILLO ELEC SENS 3UD;3;0;0;0;0;1;0;0;1;0;1;0;0;
172517;8470001725172;RECAMBIO ORALB CROSS ACT 3 REC;4;1;0;0;1;0;0;0;0;0;0;1;1;
586189;8470005861890;RECICORT 20ML GOTAS OTICAS;1;0;0;0;0;0;0;0;0;0;0;1;0;
762505;8470007625056;RECIGARUM 1.5MG 100COM;1;0;0;0;0;0;0;0;0;0;0;0;1;
658177;8470006581773;RECTOGESIC 4MGG PDA REC 30 G;7;4;0;0;0;0;0;1;0;1;0;1;0;
211388;8470002113886;RECUDROP 10 ML;2;0;0;0;0;0;1;0;0;0;0;0;1;
154854;8470001548542;RECUGEL GEL OFTAL 10 G;6;0;0;1;1;0;1;1;1;0;0;0;1;
154268;8470001542687;REDOXCOMPLEX 30 COMP EFERV;8;0;0;0;0;0;0;2;0;3;1;2;0;
212957;8470002129573;REDOXON ADVANCE DEFENSAS GUM60;1;0;1;0;0;0;0;0;0;0;0;0;0;
159325;8470001593252;REDOXON EFERV LIMON 30 COM;7;1;3;1;0;0;0;1;1;0;0;0;0;
159324;8470001593245;REDOXON EXTRA DEFEN 30COMP EFV;10;1;0;1;1;0;0;0;0;4;1;0;2;
BAY07830;BAY07830;REDOXON EXTRA DEFENSAS VITAMINA C + ZINC 45+15 COMPRIMIDOS EFERVESCENTES SABOR NARANJA;3;0;0;0;0;0;1;0;1;0;0;0;1;
759498;8470007594987;REFLEX GEL 50 G;1;0;0;0;0;0;0;0;0;0;1;0;0;
663031;8470006630310;REFLEX SPRAY 130 ML;19;0;0;1;11;1;0;4;0;0;0;1;1;
202458;8470002024588;REFLUZERO 20 COMPRIMIDOS;1;0;0;0;0;0;0;0;0;0;0;0;1;
701388;8470007013884;REGAXIDIL 20MGML 120 ML;1;0;0;1;0;0;0;0;0;0;0;0;0;
652437;8470006524374;REGAXIDIL 5% SOLU CUT 120 ML;3;1;1;0;0;0;0;0;0;0;0;1;0;
703988;8470007039884;REGAXIDIL 5% SOLU CUT 240 ML;13;2;0;0;1;1;3;2;1;0;1;1;1;
651433;8470006514337;REGAXIDIL 5% SOLU CUT 60 ML;6;1;1;0;0;0;2;0;0;0;2;0;0;
206301;8470002063013;REGENAIL BARNIZ U�AS 3.3 ML;1;1;0;0;0;0;0;0;0;0;0;0;0;
719473;8470007194736;REKOVELLE 12MCG0.36ML PLUMA P;3;0;1;0;1;0;0;0;0;1;0;0;0;
719474;8470007194743;REKOVELLE 36MCG1.08ML PLUMA P;12;1;2;0;2;0;0;0;1;1;3;0;2;
719475;8470007194750;REKOVELLE 72MCG2.16ML PLUMA P;10;0;2;3;3;1;0;0;1;0;0;0;0;
197930;8470001979308;RELEC DIA Y NOCHE ANTIMOSQUITOS ELECTRICO LIQUIDO RECAMBIO 1 UNIDAD;-1;0;0;0;0;0;0;0;0;0;0;-1;0;
206746;8470002067462;RELEC EXTRA FUERTE XL 125ML;1;0;0;0;0;0;1;0;0;0;0;0;0;
178982;8470001789822;RELEC INFANTIL 100 ML;1;0;0;0;0;0;1;0;0;0;0;0;0;
166764;8470001667649;RELEC REPELENT SPY EXT FUE75ML;12;0;0;0;1;0;3;3;1;1;1;0;2;
960633;8470009606336;RELERT 20 MG 4 COMP;5;2;2;0;1;0;0;0;0;0;0;0;0;
965491;8470009654917;RELERT 40 MG 4 COMP;13;2;1;1;4;2;0;0;0;2;0;0;1;
711424;8470007114246;RELESTAT COLI 5 ML;1;0;0;0;0;0;0;0;1;0;0;0;0;
169081;8470001690814;RELIVE TOTAL CARE 20 VIAL;7;1;0;1;1;1;1;0;0;0;0;1;1;
954883;8470009548834;RELPAX 40 MG 4 COMP REC;9;1;0;1;0;0;0;2;1;1;1;1;1;
700812;8470007008125;RELVAR ELLIPTA18422MCG 30 DOS;16;0;3;1;2;0;1;2;1;0;2;1;3;
700811;8470007008118;RELVAR ELLIPTA9222MCG 30 DOSI;48;3;3;4;7;3;3;4;4;3;6;5;3;
650916;8470006509166;REMINYL 16 MG 28 CAPS;8;2;0;2;1;1;1;1;0;0;0;0;0;
918284;8470009182847;REMINYL 4 MG SOLU 100 ML;2;0;0;0;0;0;0;0;0;1;0;1;0;
650915;8470006509159;REMINYL 8 MG 28 CAPS;2;0;0;0;2;0;0;0;0;0;0;0;0;
200272;8470002002722;REMIREN 30 CAPSULAS;3;0;0;0;0;0;0;0;1;1;0;0;1;
669044;8470006690444;RENITECMAX 28 COMP;8;0;0;0;0;1;1;1;1;1;1;1;1;
907741;8470009077419;RENNIE SACARINA 48 COMP;1;0;0;0;0;0;0;0;0;0;0;0;1;
672341;8470006723418;REPAGLINIDA NORMON 1 MG 90 CO;12;2;1;2;1;0;0;1;1;1;1;1;1;
672343;8470006723432;REPAGLINIDA NORMON 2 MG 90 CO;8;1;0;1;1;2;1;0;1;0;0;1;0;
326487;8470003264877;REPAVAR OTC CR 125 ML;1;0;0;0;0;0;0;1;0;0;0;0;0;
160388;8470001603883;REPAVAR REGE CR MANOS 75 ML;1;0;0;0;0;1;0;0;0;0;0;0;0;
182330;8470001823304;REPELENTE FAMILIAR APOSAN 100;4;0;0;0;0;0;3;0;1;0;0;0;0;
182332;8470001823328;REPELENTE INFANTIL APOSAN 100;1;0;0;0;0;0;0;0;0;0;1;0;0;
FARL0427;FARL0427;REPUESTO IRRIGAD DENTA FARLINE;1;0;0;0;0;0;1;0;0;0;0;0;0;
328654;8470003286541;RESALIM PLUS 10 CAPS;10;2;1;1;1;1;0;1;1;0;1;0;1;
824284;8470008242849;RESINCOLESTIRAMINA 50 SOBR;1;0;0;0;0;1;0;0;0;0;0;0;0;
694091;8470006940914;RESORBORINA SOLU 200 ML;1;0;0;0;0;0;0;0;0;0;0;1;0;
501213;8470005012131;RESOURCE DIABET CAFE 24X200ML;1;0;0;0;1;0;0;0;0;0;0;0;0;
816728;8470008167289;RESPIBIEN AD NEBUL 15 ML;121;15;12;14;8;12;2;7;10;8;10;9;14;
664347;8470006643471;RESPIBIEN ANTIALERGICO 15ML;12;0;0;0;1;0;0;2;3;2;2;2;0;
688046;8470006880463;RESPIBIEN PRESHMINT 0.5MGML;10;3;1;0;0;1;1;0;0;2;0;0;2;
720218;8470007202189;RESPIDINA 14 COMP;3;0;0;0;0;1;0;0;0;1;0;0;1;
179323;8470001793232;RESPIMAR DESCONGESTIVO 120ML;10;1;0;0;0;0;0;2;0;1;0;0;6;
179324;8470001793249;RESPIMAR DESCONGESTIVO GOT30ML;3;0;0;0;0;0;0;1;0;1;0;0;1;
179321;8470001793218;RESPIMAR LIMPIEZAHIDRAT 120ML;6;2;1;0;3;0;0;0;0;0;0;0;0;
877399;8470008773992;RESPIR SPRAY NASAL DOSIFICAD;2;0;1;0;0;0;0;0;0;1;0;0;0;
REST0729;REST0729;RESTOMYL GEL 30ML;1;0;0;0;0;0;0;0;0;1;0;0;0;
035835;8470000358357;RESUCITADOR AMB ADUL URG105N17;1;0;0;0;0;0;1;0;0;0;0;0;0;
695585;8470006955857;RETIRIDES 0.025% CR 30 G;7;1;0;0;1;0;0;1;1;1;1;1;0;
695577;8470006955772;RETIRIDES 0.050% CR 30 G;8;0;2;2;2;0;2;0;0;0;0;0;0;
179072;8470001790729;REUTERI GOTAS 10 ML;27;0;1;5;1;4;1;3;3;2;1;5;1;
153431;8470001534316;REVIDOX STILVID 30 CAPS;5;0;0;0;0;0;0;0;0;5;0;0;0;
722406;8470007224068;REVINTY ELLIPTA 18422MCG 30D;6;1;1;1;0;2;1;0;0;0;0;0;0;
722404;8470007224044;REVINTY ELLIPTA 9222MCG 30D;9;2;0;1;0;0;0;2;0;2;2;0;0;
201701;8470002017016;REVITAL DEFENSAS 20 VIALES;6;0;0;0;0;0;0;0;1;1;2;1;1;
680454;8470006804544;REXER 30 MG 30 COMP;1;0;0;0;0;0;0;0;0;0;0;0;1;
761924;8470007619246;REXER FLAS 15 MG 30 COMP;18;1;1;0;1;2;1;1;1;2;3;2;3;
760322;8470007603221;REXER FLAS 30 MG 30 COMP;10;1;0;0;1;2;0;0;1;1;2;2;0;
177577;8470001775771;RF VITALFAN PROGRESIVA 3X30CAP;1;0;0;0;0;0;0;0;0;1;0;0;0;
708586;8470007085867;RHINOCORT 64 MCG 120 DOSIS;1;0;0;0;0;0;1;0;0;0;0;0;0;
228163;8470002281639;RHINODOUCHE SAL 40 SOBRES;1;0;0;0;1;0;0;0;0;0;0;0;0;
184757;8470001847577;RHINOMER ALOE VERA 100 ML;1;1;0;0;0;0;0;0;0;0;0;0;0;
152644;8470001526441;RHINOMER BABY RECAMBIO 10 UN;2;1;1;0;0;0;0;0;0;0;0;0;0;
196386;8470001963864;RHINOMER F-1 NEBULIZADOR 135ML;2;0;0;0;0;0;0;0;0;0;0;1;1;
196378;8470001963789;RHINOMER F-2 MEDIUM 135 ML;2;0;0;0;0;0;0;0;0;0;0;0;2;
196360;8470001963604;RHINOMER F-3 FTE 135 ML;1;0;0;0;0;0;0;0;0;0;0;0;1;
160683;8470001606839;RHINOMER F1 XL 180 ML;2;1;0;0;1;0;0;0;0;0;0;0;0;
160685;8470001606853;RHINOMER F3 XL 180 ML;6;0;0;3;1;0;0;0;1;0;1;0;0;
216906;8470002169067;RHINOMER PLUS 2 125 ML;1;0;0;1;0;0;0;0;0;0;0;0;0;
965673;8470009656737;RHINOSPRAY EUCALIPTUS 10 ML;4;1;2;0;1;0;0;0;0;0;0;0;0;
817601;8470008176014;RHINOSPRAY GOT 12 ML;1;0;0;0;0;0;0;0;0;0;0;0;1;
799908;8470007999089;RHINOVIN AD SPRAY 10ML;3;0;1;0;0;0;0;0;1;0;1;0;0;
875377;8470008753772;RHODOGIL 30 COMP;27;3;2;1;2;0;3;1;3;4;1;0;7;
112143;8470001121431;RICIGRAN A RICINO PESTA�A 30ML;1;0;0;0;0;0;0;0;0;0;0;0;1;
173403;8470001734037;RICOLA ARANDANO S-AZ CAJA;31;3;4;4;5;2;2;1;5;0;2;0;3;
219365;8470002193659;RICOLA BOLSA 70G MIEL Y HIERBA;2;1;0;0;1;0;0;0;0;0;0;0;0;
210804;8470002108042;RICOLA BOLSA SAZ ARANDANO 70G;4;0;0;0;0;0;1;0;0;0;2;1;0;
210513;8470002105133;RICOLA BOLSA SAZ MENTOL 70G;3;0;0;0;0;0;0;0;2;1;0;0;0;
194411;8470001944115;RICOLA BOLSA SAZ70G FLOR.SAUC;12;0;0;1;1;1;0;2;1;1;2;3;0;
210514;8470002105140;RICOLA CARAME SAZ MENTOL 50GR;2;0;1;0;0;0;1;0;0;0;0;0;0;
RICO4547;RICO4547;RICOLA CARAMELOS SIN AZUCAR DUPLO 2x50 g SABOR HIERBAS CON STEVIA;34;0;8;2;7;0;2;8;2;1;1;1;2;
173397;8470001733979;RICOLA EUCALIP S-AZ CAJA;9;1;1;1;0;1;2;1;0;2;0;0;0;
173394;8470001733948;RICOLA EUCALIP SAZ 70GR BOLSA;5;0;1;1;0;0;0;0;2;0;1;0;0;
173402;8470001734020;RICOLA FLOR SAUCO S-AZ CAJA;14;1;0;0;3;0;1;1;4;2;1;0;1;
173396;8470001733962;RICOLA HIERBAS S-AZ CAJA;21;4;5;1;3;0;1;0;0;1;0;3;3;
173391;8470001733917;RICOLA HIERBAS SAZ 70GR BOLSA;9;0;1;0;2;1;0;1;1;0;2;1;0;
173392;8470001733924;RICOLA LIMON MELI SAZ 70GRBOL;9;0;0;1;1;0;0;0;0;1;3;1;2;
173398;8470001733986;RICOLA LIMON-MELIS S AZ CAJA;70;5;10;6;4;5;8;3;6;11;5;5;2;
173404;8470001734044;RICOLA M MONTA�A SAZ 50GR CAR;3;2;0;0;1;0;0;0;0;0;0;0;0;
223410;8470002234109;RICOLA MAX CEREZA 68G BOLSA;2;0;2;0;0;0;0;0;0;0;0;0;0;
218345;8470002183452;RICOLA MAX EQUIN MIEL70G BOLSA;7;0;0;0;0;1;0;1;1;0;4;0;0;
218344;8470002183445;RICOLA MAX MIEL-LIMON70G BOLSA;8;0;0;0;1;0;0;0;0;0;3;2;2;
173399;8470001733993;RICOLA NARANJA S-AZ CAJA;11;1;1;2;2;0;1;0;0;1;0;0;3;
173405;8470001734051;RICOLA REGALIZ SAZ 50GR CARAM;13;0;1;3;1;1;0;1;0;1;2;0;3;
213055;8470002130555;RICOLA SAZ 50G MIEL Y HIERBAS;9;1;4;1;1;0;0;0;2;0;0;0;0;
659329;8470006593295;RIGEVIDON 15030 MCG 21 COM;1;0;1;0;0;0;0;0;0;0;0;0;0;
723315;8470007233152;RILAST TURBUHALER 160 120DOS;6;0;0;1;0;0;1;1;1;1;0;1;0;
193929;8470001939296;RILASTIL AQUA INT GEL-CR 40 ML;2;0;0;1;0;0;0;0;0;1;0;0;0;
190950;8470001909503;RINASTEL ALOE&CAMO SPR 125ML;7;0;0;1;1;0;1;1;0;1;1;1;0;
197805;8470001978059;RINASTEL BABY SPR NASAL 125 ML;1;0;0;0;0;0;0;0;0;1;0;0;0;
197807;8470001978073;RINASTEL EUCAL SPR NASAL 125ML;2;1;0;0;0;0;0;0;0;0;0;0;1;
720321;8470007203216;RINGO ANILLO VAGIN 3;8;0;0;1;1;0;1;0;2;1;1;0;1;
720320;8470007203209;RINGO ANILLO VAGINAL 1UD;7;0;0;0;3;0;0;0;0;0;3;1;0;
999900;8470009999001;RINIALER 10 MG 20 COMP;4;0;0;0;0;0;1;2;1;0;0;0;0;
708850;8470007088509;RINO EBASTEL 10120 MG 7 CAP;35;2;1;1;1;1;0;4;11;8;4;1;1;
653790;8470006537909;RINOBANEDIF PDA 10 G;19;2;1;1;3;6;0;1;1;1;2;1;0;
818534;8470008185344;RINOCUSI VITAMINICO PDA 10 G;6;0;1;0;1;0;0;2;0;0;1;0;1;
733342;8470007333425;RINODUO 13750 MCG 120 DOSIS;5;0;1;0;0;1;0;0;2;0;0;1;0;
692129;8470006921296;RISPERDAL 1 MG 60 COMP;2;0;0;1;0;0;1;0;0;0;0;0;0;
659813;8470006598139;RISPERDAL SOLU 100 ML;3;2;0;0;0;0;0;0;1;0;0;0;0;
659002;8470006590027;RISPERIDON RAT F 2MG 56C;1;0;0;0;0;0;0;0;0;0;1;0;0;
750539;8470007505396;RISPERIDONA CINFA 0.5MG 28COM;1;1;0;0;0;0;0;0;0;0;0;0;0;
651350;8470006513507;RISPERIDONA CINFA 1MG 60COM;4;2;0;2;0;0;0;0;0;0;0;0;0;
659504;8470006595046;RISPERIDONA NORM 1MG 30ML;4;0;0;0;0;0;0;1;0;1;0;1;1;
656570;8470006565704;RISPERIDONA NORMON 1MG 60CO;14;0;1;0;2;2;0;3;0;2;2;2;0;
653623;8470006536230;RISPERIDONA STAD 0.5MG 56COM(E;4;0;1;1;0;1;0;0;0;0;1;0;0;
693482;8470006934821;RISPERIDONA VIATR 0.5MG 56CO(E;1;0;0;0;0;0;0;0;0;0;0;0;1;
818997;8470008189977;RIVOTRIL 0.5 MG 60 COMP;38;1;4;2;6;3;1;3;1;5;4;3;5;
819029;8470008190294;RIVOTRIL 2 MG 60 COMP;9;0;2;0;1;1;1;0;1;2;1;0;0;
818971;8470008189717;RIVOTRIL GOT 10 ML;2;0;0;0;0;2;0;0;0;0;0;0;0;
696701;8470006967010;RIZATRIPTAN FLAS CINFA10MG2CO;1;0;0;0;0;0;0;1;0;0;0;0;0;
696670;8470006966709;RIZATRIPTAN NORMON 10MG6CO BUC;2;1;0;0;0;0;0;0;1;0;0;0;0;
692667;8470006926673;RIZATRIPTAN VISO 10MG 6 COMP;1;0;0;0;0;0;0;0;0;0;0;0;1;
819060;8470008190607;ROBAXIN 500 MG 20 COMP;9;1;2;0;0;0;1;1;2;0;1;0;1;
670166;8470006701669;ROBAXISAL COMPUESTO 50 COMP;7;1;1;2;0;1;1;1;0;0;0;0;0;
955526;8470009555269;ROCALTROL 0.25 MCG 20 CAPS;11;1;2;0;2;0;0;0;0;0;2;2;2;
955534;8470009555344;ROCALTROL 0.50 MCG 20 CAPS;20;2;2;0;2;2;2;0;2;4;0;2;2;
763210;8470007632108;ROCLANDA 50+200 MCGML 2.5ML;1;0;0;1;0;0;0;0;0;0;0;0;0;
159084;8470001590848;RODILLERA FARMAL NEOPR ROT T U;1;0;0;0;0;0;1;0;0;0;0;0;0;
150317;8470001503176;RODILLERA FARMALAST ROTULIAN M;2;0;0;0;0;1;1;0;0;0;0;0;0;
441436;8470004414363;RODILLERA FARMALASTIC EXT-GDE;1;0;0;0;0;0;0;0;0;1;0;0;0;
441428;8470004414288;RODILLERA FARMALASTIC GRANDE;4;0;0;2;0;1;1;0;0;0;0;0;0;
441410;8470004414103;RODILLERA FARMALASTIC MEDIANA;3;0;0;0;0;0;0;1;1;0;0;1;0;
159083;8470001590831;RODILLERA FARMALASTIC NEOP T U;1;0;0;0;1;0;0;0;0;0;0;0;0;
158429;8470001584298;RODILLERA INNOVA T G;3;0;1;0;1;0;0;0;0;1;0;0;0;
158427;8470001584274;RODILLERA INNOVA T MD;3;0;1;0;0;0;0;0;0;1;1;0;0;
158426;8470001584267;RODILLERA INNOVA T P;1;0;1;0;0;0;0;0;0;0;0;0;0;
277731;8470002777316;ROHA MAX BOTE 130 G;6;0;0;0;0;0;1;0;0;0;0;0;5;
