Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12;"";Año;Total_Ventas;Nombre_Nomenclator;Laboratorio;Principio_Activo;Estado;PVP_Referencia;Unidades_Vendidas;Ingresos_Estimados_PVP;Q1_Ventas;Q2_Ventas;Q3_Ventas;Q4_Ventas
FARL8416;FARL8416;FARLINE COLUTORIO BUCAL BIO 500 ML;1;0;0;0;1;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
211011;8470002110113;FARLINE CONTORNO BOL&OJER 15ML;2;0;1;0;0;0;0;0;0;0;0;1;0;;2024;2;;;;;;2;;1;0;0;1
032461;8470000324611;FARLINE CORDON GAFA CRISTAL AZ;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
007076;8470000070761;FARLINE CORTAU�AS MANICURA;1;0;0;0;0;0;0;0;0;0;1;0;0;;2024;1;;;;;;1;;0;0;0;1
007077;8470000070778;FARLINE CORTAU�AS PEDICURA;2;0;1;0;0;0;0;0;0;0;0;0;1;;2024;2;;;;;;2;;1;0;0;1
177320;8470001773203;FARLINE CR ANTIAGE NOCHE 50 ml;1;0;1;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
194754;8470001947543;FARLINE CR MAN CHERRY 30 ML;14;1;1;2;2;0;0;1;2;0;3;0;2;;2024;14;;;;;;14;;4;2;3;5
194752;8470001947529;FARLINE CR MAN FRESA 30 ML;14;1;0;2;2;0;0;0;3;1;3;0;2;;2024;14;;;;;;14;;3;2;4;5
FARL4793;FARL4793;FARLINE CR MANO+PROT LAB SPF15;2;1;0;1;0;0;0;0;0;0;0;0;0;;2024;2;;;;;;2;;2;0;0;0
181546;8470001815460;FARLINE CR MANOS HIDRAT 50 ML;2;1;0;0;0;0;0;0;0;0;0;1;0;;2024;2;;;;;;2;;1;0;0;1
192403;8470001924032;FARLINE CR UREA 300 ML;2;0;0;1;0;0;0;0;0;0;0;0;1;;2024;2;;;;;;2;;1;0;0;1
172988;8470001729880;FARLINE CREMA COLAG NOCHE50ml;5;0;0;0;0;0;0;0;0;0;5;0;0;;2024;5;;;;;;5;;0;0;0;5
194995;8470001949950;FARLINE DISC DESMA OV40U;6;0;1;0;0;0;4;0;0;1;0;0;0;;2024;6;;;;;;6;;1;4;1;0
343152;8470003431521;FARLINE DISCOS DESMAQ 80 UDS;3;0;0;0;0;1;1;1;0;0;0;0;0;;2024;3;;;;;;3;;0;2;1;0
FARL7495;FARL7495;FARLINE DUPL PAST ENCIAS 2X125;1;0;0;0;0;0;0;0;0;0;1;0;0;;2024;1;;;;;;1;;0;0;0;1
FARL5986;FARL5986;FARLINE DUPLO CHAMPU FREC;4;0;1;0;0;0;0;0;1;0;2;0;0;;2024;4;;;;;;4;;1;0;1;2
FARL2015;FARL2015;FARLINE DUPLO DENTIF ANTIPLAC 2X125ML;6;0;2;0;0;0;0;0;0;0;2;0;2;;2024;6;;;;;;6;;2;0;0;4
FARL3902;FARL3902;FARLINE DUPLO DEO ROLLON HOMBR;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
FARL7877;FARL7877;FARLINE DUPLO DESODOR EXTRA-DRY;1;0;0;0;0;0;0;0;0;0;0;0;1;;2024;1;;;;;;1;;0;0;0;1
FARL7853;FARL7853;FARLINE DUPLO DESODOR INVISI;2;0;0;0;0;0;0;0;0;0;1;0;1;;2024;2;;;;;;2;;0;0;0;2
FARL7860;FARL7860;FARLINE DUPLO DESODORANTE SENSIBL;9;0;1;0;2;0;1;1;2;1;0;0;1;;2024;9;;;;;;9;;1;3;4;1
029916;8470000299162;FARLINE DUPLO GEL ALGODON 750ML + ALMENDRA 750ML;1;0;0;0;0;0;0;0;0;1;0;0;0;;2024;1;;;;;;1;;0;0;1;0
029915;8470000299155;FARLINE DUPLO GEL ARGAN 750ML + VAINILLA 750ML;2;0;0;0;0;1;1;0;0;0;0;0;0;;2024;2;;;;;;2;;0;2;0;0
FARL0565;FARL0565;FARLINE DUPLO GEL FRUTOS DEL BOSQUE + GEL ARGAN 2 X 750ML;1;0;0;0;0;0;0;0;0;0;1;0;0;;2024;1;;;;;;1;;0;0;0;1
FARL3826;FARL3826;FARLINE DUPLO GEL MANZ+MANG750;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
028383;8470000283833;FARLINE DUPLO GEL SPA 750ML + POMELO 750ML;2;0;0;0;1;1;0;0;0;0;0;0;0;;2024;2;;;;;;2;;0;2;0;0
FARL7250;FARL7250;FARLINE DUPLO MULTIVIT JR GUMM;1;0;0;0;1;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
FARL8752;FARL8752;FARLINE DUPLO SPRAY TRANSPARENTE ADULTO SPF 50 + 200ml + NECESER;3;0;0;0;0;0;1;1;1;0;0;0;0;;2024;3;;;;;;3;;0;1;2;0
FARL8776;FARL8776;FARLINE DUPLO SPRAY TRANSPARENTE PEDIATRICO SPF 50 + 200ml + NECESER;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
FARL1310;FARL1310;FARLINE DUPLO SPY DEO EXTRADRY;2;0;0;0;0;0;0;0;0;0;0;1;1;;2024;2;;;;;;2;;0;0;0;2
FARL1334;FARL1334;FARLINE DUPLO SPY DEO INVISIBLE;4;0;1;1;0;0;0;0;0;0;1;1;0;;2024;4;;;;;;4;;2;0;0;2
FARL1327;FARL1327;FARLINE DUPLO SPY DEO SENSIBLE;13;0;2;0;0;1;3;0;1;1;5;0;0;;2024;13;;;;;;13;;2;4;2;5
205522;8470002055223;FARLINE ENDURECEDOR U�AS 10ML;6;1;0;0;0;0;1;2;1;0;0;0;1;;2024;6;;;;;;6;;1;1;3;1
213146;8470002131460;FARLINE ESMALTE U�AS GRANATE 10ML;5;0;0;1;0;1;1;0;1;0;0;1;0;;2024;5;;;;;;5;;1;2;1;1
213147;8470002131477;FARLINE ESMALTE U�AS ROSA 10 ML;2;1;0;0;0;0;0;0;0;0;0;0;1;;2024;2;;;;;;2;;1;0;0;1
215124;8470002151246;FARLINE ESP CORP LAVANI 200ML;1;0;0;1;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
215125;8470002151253;FARLINE ESP CORP NAREUC 200ML;1;0;0;1;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
186146;8470001861467;FARLINE ESPONJA HIDROFILA INFAN;5;0;1;0;2;0;0;0;1;0;0;1;0;;2024;5;;;;;;5;;1;2;1;1
186147;8470001861474;FARLINE ESPONJA NATURAL INFANT;10;0;2;0;2;0;0;2;0;1;1;2;0;;2024;10;;;;;;10;;2;2;3;3
199542;8470001995421;FARLINE ESPUMA AFEITAR 100 ML;1;0;1;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
199541;8470001995414;FARLINE ESPUMA DE AFEITAR PIEL SENSIBLE 1 ENVASE 250 ml;1;0;0;0;1;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
210365;8470002103658;FARLINE FLOSSER BIO 30U;3;1;2;0;0;0;0;0;0;0;0;0;0;;2024;3;;;;;;3;;3;0;0;0
199578;8470001995780;FARLINE FLU AQUA COLOR SPF50+ 50ML;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
199579;8470001995797;FARLINE FLUIDO AQUA SPF50+ 50ML;4;0;0;0;1;0;0;1;1;1;0;0;0;;2024;4;;;;;;4;;0;1;3;0
193602;8470001936028;FARLINE FRICERUM OIDO 40 ML;4;0;1;0;0;1;1;0;0;0;0;1;0;;2024;4;;;;;;4;;1;2;0;1
197498;8470001974983;FARLINE FRIMAR BABY 120 ML;9;0;0;2;0;0;0;0;0;3;1;2;1;;2024;9;;;;;;9;;2;0;3;4
029741;8470000297410;FARLINE GAFA AMBAR 1.5;1;0;1;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
028455;8470000284557;FARLINE GAFA SOL AFRODITA;1;0;0;0;0;0;0;0;0;1;0;0;0;;2024;1;;;;;;1;;0;0;1;0
028458;8470000284588;FARLINE GAFA SOL ARES;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
028461;8470000284618;FARLINE GAFA SOL CALISTA;1;0;0;0;0;1;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
028463;8470000284632;FARLINE GAFA SOL CIBELES;2;0;0;1;0;0;0;0;1;0;0;0;0;;2024;2;;;;;;2;;1;0;1;0
030562;8470000305627;FARLINE GAFA SOL HARPER;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
030565;8470000305658;FARLINE GAFA SOL INF LEO;2;0;0;0;0;0;0;1;0;1;0;0;0;;2024;2;;;;;;2;;0;0;2;0
028471;8470000284717;FARLINE GAFA SOL INF PANDORA;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
030556;8470000305566;FARLINE GAFA SOL LOLA;1;0;0;0;0;0;0;0;0;0;1;0;0;;2024;1;;;;;;1;;0;0;0;1
033517;8470000335174;FARLINE GAFA SOL PERSEO_POL;2;0;0;0;0;0;0;1;0;0;0;1;0;;2024;2;;;;;;2;;0;0;1;1
197789;8470001977892;FARLINE GASA TNT BEBE 100U;16;0;1;0;2;0;0;2;1;2;5;3;0;;2024;16;;;;;;16;;1;2;5;8
029856;8470000298561;FARLINE GEL ALGODON 100ML;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;;;;;;1;;0;0;0;1
194866;8470001948663;FARLINE GEL ALGODON 750 ML;4;0;0;0;3;0;0;0;1;0;0;0;0;;2024;4;;;;;;4;;0;3;1;0
268177;8470002681774;FARLINE GEL ALOE VERA 750 ML;1;0;0;0;0;0;0;0;0;0;0;0;1;;2024;1;;;;;;1;;0;0;0;1
182928;8470001829283;FARLINE GEL CR PED SPF50+200ML;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
182929;8470001829290;FARLINE GEL CR SPF50+ 200 ML;4;0;0;0;0;0;1;3;0;0;0;0;0;;2024;4;;;;;;4;;0;1;3;0
202967;8470002029675;FARLINE GEL MANGO PAPAYA 750ML;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
187397;8470001873972;FARLINE GEL PIERNAS CANS 200ML;8;1;1;1;1;1;0;2;1;0;0;0;0;;2024;8;;;;;;8;;3;2;3;0
194869;8470001948694;FARLINE GEL VAINILLA 750 ML;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
208205;8470002082052;FARLINE GEL-CHAMPU HOMBR 200ML;1;0;0;0;0;0;0;0;0;0;1;0;0;;2024;1;;;;;;1;;0;0;0;1
199660;8470001996602;FARLINE GEL-CR ANTI-AGE C SPF50+ 50ML;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
199477;8470001994776;FARLINE GEL-CR SPF50+ 100 ML;6;0;0;0;0;0;0;5;0;1;0;0;0;;2024;6;;;;;;6;;0;0;6;0
183286;8470001832863;FARLINE GOT HUMECT 0.2AH 15ML;7;0;2;0;0;0;0;0;1;3;0;0;1;;2024;7;;;;;;7;;2;0;4;1
183287;8470001832870;FARLINE GOT HUMECT 0.2AH0.4X20;12;1;1;1;0;0;0;1;1;1;4;1;1;;2024;12;;;;;;12;;3;0;3;6
197586;8470001975867;FARLINE GOTAS 0.3% 10ml APTAR;11;2;1;1;0;0;1;1;0;3;0;1;1;;2024;11;;;;;;11;;4;1;4;2
183284;8470001832849;FARLINE GOTAS EUFRASIA 0.4X10;3;0;0;0;0;0;0;0;0;0;2;1;0;;2024;3;;;;;;3;;0;0;0;3
212603;8470002126039;FARLINE GOTAS IRRIT ALOE 10ML;8;0;0;0;0;1;0;1;2;1;1;2;0;;2024;8;;;;;;8;;0;1;4;3
197196;8470001971968;FARLINE HILO DENTAL EXPANDING 30M;7;1;4;0;1;0;0;1;0;0;0;0;0;;2024;7;;;;;;7;;5;1;1;0
026766;8470000267666;FARLINE HOMBRE NEC BASIC AFEIT;2;0;0;0;1;0;1;0;0;0;0;0;0;;2024;2;;;;;;2;;0;2;0;0
026767;8470000267673;FARLINE HOMBRE NEC BASIC DIA;4;0;0;0;0;0;1;1;0;0;0;2;0;;2024;4;;;;;;4;;0;1;1;2
209980;8470002099807;FARLINE INFUSION DESCANSO 20U;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
203581;8470002035812;FARLINE IRRIGADOR BUCAL MESA;1;0;0;0;0;0;0;0;0;0;0;0;1;;2024;1;;;;;;1;;0;0;0;1
FARL6049;FARL6049;FARLINE IRRIGADOR PORTATIL;5;0;1;0;0;0;0;0;2;0;1;0;1;;2024;5;;;;;;5;;1;0;2;2
194469;8470001944696;FARLINE JABON ESP VAINILLA 300;1;0;0;0;0;0;0;0;0;0;1;0;0;;2024;1;;;;;;1;;0;0;0;1
172984;8470001729842;FARLINE JABON MANOS ALOE 500;1;0;0;0;0;0;0;0;0;0;0;0;1;;2024;1;;;;;;1;;0;0;0;1
211015;8470002110151;FARLINE JABON POMELO 500ML;3;0;0;0;0;0;0;0;0;1;1;0;1;;2024;3;;;;;;3;;0;0;1;2
FARL5436;FARL5436;FARLINE LABIAL CHERRY +15 4.5G;1;0;0;0;1;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
FARL5450;FARL5450;FARLINE LABIAL FRES SPF15 4.5G;4;1;0;0;1;2;0;0;0;0;0;0;0;;2024;4;;;;;;4;;1;3;0;0
211387;8470002113879;FARLINE LACTASA 9000 BLIST 60C;3;0;1;0;0;0;1;1;0;0;0;0;0;;2024;3;;;;;;3;;1;1;1;0
199625;8470001996251;FARLINE LENDRERA;1;1;0;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
APOS0679;APOS0679;FARLINE LIMA CORINDON PEQ 10U;3;0;0;0;0;1;2;0;0;0;0;0;0;;2024;3;;;;;;3;;0;3;0;0
034391;8470000343919;FARLINE LIMA PIES MANGO;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
190406;8470001904065;FARLINE LOC ANTICAID FORT100ML;1;0;0;0;0;0;0;0;0;1;0;0;0;;2024;1;;;;;;1;;0;0;1;0
181698;8470001816986;FARLINE LOC PIEL ATOPICA 500ML;6;0;0;0;0;0;1;1;2;0;0;1;1;;2024;6;;;;;;6;;0;1;3;2
181548;8470001815484;FARLINE LOC REPARADOR 500 ML;2;0;0;0;0;0;0;0;0;0;0;2;0;;2024;2;;;;;;2;;0;0;0;2
214652;8470002146525;FARLINE LOCION PIOJOS 100ML;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
201254;8470002012547;FARLINE MANTECA CORP COCO 250 ML;2;0;0;0;0;0;0;0;0;2;0;0;0;;2024;2;;;;;;2;;0;0;2;0
026772;8470000267727;FARLINE MASCARILLA NUTRI 100ML;1;1;0;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
205080;8470002050808;FARLINE MULTIVITAM JR 30 GUMS;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;;;;;;1;;0;0;0;1
026066;8470000260667;FARLINE NEC VIAJE AD + COLUT;1;1;0;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
FARL9063;FARL9063;FARLINE NECESER ADULTO DENTAL;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
028451;8470000284519;FARLINE OLEOGEL+CR INTENS ATOP;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
009184;8470000091841;FARLINE PACK AGUA MICELAR;9;1;1;0;0;1;0;0;2;1;1;1;1;;2024;9;;;;;;9;;2;1;3;3
FARL2889;FARL2889;FARLINE PACK MULTIVIT 2X60 COM;2;0;0;0;2;0;0;0;0;0;0;0;0;;2024;2;;;;;;2;;0;2;0;0
204853;8470002048539;FARLINE PARCHES CALOR 2U;3;1;0;1;0;0;0;0;0;0;0;1;0;;2024;3;;;;;;3;;2;0;0;1
179377;8470001793775;FARLINE PASTILLAS LIMPIAD 96 U;9;2;0;1;1;0;0;3;0;1;0;0;1;;2024;9;;;;;;9;;3;1;4;1
205587;8470002055872;FARLINE PEINE Y CEPILLO BEBE;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;;;;;;1;;0;0;0;1
007080;8470000070808;FARLINE PIEDRA QUITADUREZAS BL;2;0;0;0;1;0;0;0;1;0;0;0;0;;2024;2;;;;;;2;;0;1;1;0
007069;8470000070693;FARLINE PINZA DEPILAR NG;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
183799;8470001837998;FARLINE POLVOS DESOD PIES 100G;1;0;0;0;0;1;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
198483;8470001984838;FARLINE QUITAESMALT SACE 125ML;1;0;0;0;1;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
FARL1990;FARL1990;FARLINE RECAMB CEP ELEC SUAVE;1;0;0;0;0;0;0;0;0;0;1;0;0;;2024;1;;;;;;1;;0;0;0;1
FARL2003;FARL2003;FARLINE RECAMB CEPILL ELEC MED;3;0;0;0;1;0;1;0;0;0;0;1;0;;2024;3;;;;;;3;;0;2;0;1
172990;8470001729903;FARLINE SERUM ANTIAGE 30ml;1;0;0;0;0;1;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
205571;8470002055711;FARLINE SPRAY DEO PIES 150 ML;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
185295;8470001852953;FARLINE STICK TROMPAZO 20G;1;0;0;0;0;1;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
182935;8470001829351;FARLINE STICK ZN SENSIB50+ 9ML;5;0;0;0;0;1;1;0;0;2;0;1;0;;2024;5;;;;;;5;;0;2;2;1
FARL7969;FARL7969;FARLINE SWEET CAFE 10U;13;1;0;2;2;1;1;0;0;0;1;2;3;;2024;13;;;;;;13;;3;4;0;6
FARL7952;FARL7952;FARLINE SWEET CEREZA 10U;16;2;0;1;1;2;2;3;2;1;1;1;0;;2024;16;;;;;;16;;3;5;6;2
FARL0394;FARL0394;FARLINE SWEET HIE SUIZ 10;6;0;0;0;0;0;0;0;1;2;1;2;0;;2024;6;;;;;;6;;0;0;3;3
FARL0938;FARL0938;FARLINE SWEET LIM-MELI 10U;19;0;1;1;2;2;2;3;1;0;1;2;4;;2024;19;;;;;;19;;2;6;4;7
181794;8470001817945;FARLINE SWEET MANZANA 10U;1;0;0;0;0;0;0;0;0;0;0;0;1;;2024;1;;;;;;1;;0;0;0;1
FARL7907;FARL7907;FARLINE SWEET MENT-EUCA 10U;11;1;0;0;0;0;4;2;2;1;0;1;0;;2024;11;;;;;;11;;1;4;5;1
FARL7976;FARL7976;FARLINE SWEET MIEL-PRO 10U;16;1;1;3;1;0;2;0;0;0;2;3;3;;2024;16;;;;;;16;;5;3;0;8
FARL9396;FARL9396;FARLINE SWEET REGALIZ 10U;17;1;0;3;5;1;0;0;2;2;0;1;2;;2024;17;;;;;;17;;4;6;4;3
007072;8470000070723;FARLINE TIJERAS U�AS PROFES;2;0;0;0;1;0;0;0;0;0;1;0;0;;2024;2;;;;;;2;;0;1;0;1
210821;8470002108219;FARLINE TOALLITA LIMPIAGAF 24U;4;0;1;0;0;0;0;1;0;2;0;0;0;;2024;4;;;;;;4;;1;0;3;0
211146;8470002111462;FARLINE TOALLITA OFTALMICA 10U;1;0;0;0;0;0;0;0;0;1;0;0;0;;2024;1;;;;;;1;;0;0;1;0
192028;8470001920287;FARLINE TOALLITAS DESMAQUILLANTES 20 TOALLITAS;2;0;0;1;0;0;0;0;0;1;0;0;0;;2024;2;;;;;;2;;1;0;1;0
FARL9025;FARL9025;FARLINE TRIPLO GEL ZERO 1L 1U;10;2;0;2;2;1;0;0;2;0;0;0;1;;2024;10;;;;;;10;;4;3;2;1
206948;8470002069480;FARLINE TROMPAZOS ROLL-ON 15ML;6;0;0;1;0;2;1;0;0;2;0;0;0;;2024;6;;;;;;6;;1;3;2;0
191490;8470001914903;FARLINE VASELINA PERF 15 ML;3;0;0;0;1;0;0;1;0;0;0;0;1;;2024;3;;;;;;3;;0;1;1;1
FARL2822;FARL2822;FARLINE VISION 60 CAPS;2;2;0;0;0;0;0;0;0;0;0;0;0;;2024;2;;;;;;2;;2;0;0;0
191936;8470001919366;FARMAFEET STICK ANTIFRIC;1;0;0;0;1;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
164299;8470001642998;FARMALASTIC INNOVA FRIO / CALOR PACK MINI;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;;;;;;1;;0;0;0;1
179085;8470001790859;FARMATINT 6D RUBIO OSCUR DORAD;4;0;1;0;1;0;0;1;1;0;0;0;0;;2024;4;;;;;;4;;1;1;2;0
179077;8470001790774;FARMATINT 7D RUBIO DORADO;1;1;0;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
210082;8470002100824;FASTER MELAN RETIN 30ML;1;0;0;0;1;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
756015;8470007560159;FASTUM 50 MG 40 CAPS;4;0;0;2;0;0;0;0;0;0;2;0;0;;2024;4;FASTUM 50MG 40 CAPSULAS;GUIDOTTI FARMA, S.L.;KETOPROFENO;ALTA;;4;;2;0;0;2
916767;8470009167677;FASTUM GEL 60 G;24;0;1;3;4;2;2;1;1;3;2;1;4;;2024;24;;;;;;24;;4;8;5;7
661668;8470006616680;FAVE DE FUCA 40 GRAG;13;1;0;0;0;1;1;3;2;2;1;1;1;;2024;13;;;;;;13;;1;2;7;3
756064;8470007560647;FEBRECTAL LACT 6 SUPO;5;0;3;1;1;0;0;0;0;0;0;0;0;;2024;5;FEBRECTAL LACTANTES 150 MG SUPOSITORIOS , 6 supositorios;LABORATORIOS ALMIRALL, S.L;PARACETAMOL;ALTA;;5;;4;1;0;0
699702;8470006997024;FELDENE FLAS 20 MG 20 LIOTABS;4;0;0;0;1;0;0;0;0;0;2;0;1;;2024;4;FELDENE FLAS 20MG 20 LIOFILIZADOS ORALES;PFIZER, S.L;PIROXICAM;ALTA;;4;;0;1;0;3
759167;8470007591672;FELODIPINO SANDOZ 5 MG 30 COMP;12;1;1;1;1;1;1;1;1;1;1;1;1;;2024;12;FELODIPINO SANDOZ 5 mg COMPRIMIDOS DE LIBERACION PROLONGADA, 30 comprimidos;SANDOZ FARMACEUTICA, S.A;FELODIPINO;ALTA;;12;;3;3;3;3
669622;8470006696224;FEMARA 2.5 MG 30 COMP;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;FEMARA 2.5MG 30 COMPRIMIDOS LAQUEADOS;NOVARTIS FARMACEUTICA S.A.;LETROZOL;ALTA;;1;;0;0;0;1
178805;8470001788054;FENADUL 90 CAPSULAS;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
857227;8470008572274;FENISTIL GEL 30 G;12;0;0;0;0;4;4;3;1;0;0;0;0;;2024;12;;;;;;12;;0;8;4;0
703220;8470007032205;FENISTIL GEL 50 GR;1;0;0;0;0;1;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
881581;8470008815814;FENISTIL ROLL-ON 8 ML;2;0;0;0;0;2;0;0;0;0;0;0;0;;2024;2;;;;;;2;;0;2;0;0
703894;8470007038948;FENOFIBRATO KERN 145MG 30COM;7;2;0;0;1;0;2;0;0;1;1;0;0;;2024;7;FENOFIBRATO KERN PHARMA 145 MG COMPRIMIDOS EFG , 30 comprimidos;KERN PHARMA, S.L.;FENOFIBRATO;ALTA;;7;;2;3;1;1
664616;8470006646168;FENTANILO MATRIX CINFA 25MC 5P;26;4;6;0;2;2;2;0;2;2;2;2;2;;2024;26;FENTANILO MATRIX  CINFA 25 microgramos/h parches transdermicos , 5 parches transdermicos;CINFA S.A.;FENTANILO;ALTA;;26;;10;6;4;6
672575;8470006725757;FENTANILO MATRIX NORMON EFG 25 microgramos/h (1,8 mg/3 DIAS) 5 PARCHES TRANSDERMICOS;10;0;0;2;4;0;2;2;0;0;0;0;0;;2024;10;FENTANILO MATRIX NORMON 25 microgramos/h Parches transdermicos , 5 parches;NORMON S.A.;FENTANILO;BAJA POR NO COMERCIALIZAR;;10;;2;6;2;0
663267;8470006632673;FENTANILO MATRIX RATIO 12MC 5P;12;0;7;0;2;0;1;0;2;0;0;0;0;;2024;12;FENTANILO MATRIX RATIOPHARM 12 microgramos/h parches transdermicos , 5 parches;TEVA PHARMA, S.L.U;FENTANILO;ALTA;;12;;7;3;2;0
670343;8470006703434;FENTANILO MATRIX STAD 12MCG 5P;12;0;0;0;2;2;0;0;0;2;2;2;2;;2024;12;FENTANILO MATRIX STADA 12 microgramos/h parches transdermicos , 5 parches;STADA, S.L;FENTANILO;ALTA;;12;;0;4;2;6
670352;8470006703526;FENTANILO MATRIX STAD 25MCG 5P;2;0;0;0;0;2;0;0;0;0;0;0;0;;2024;2;FENTANILO MATRIX STADA 25 microgramos /h parche transdermicos , 5 parches;STADA, S.L;FENTANILO;ALTA;;2;;0;2;0;0
660447;8470006604472;FEPARIL GEL 40 G;1;0;0;0;0;0;0;0;0;0;0;0;1;;2024;1;;;;;;1;;0;0;0;1
651473;8470006514733;FERBISOL 100 MG 50 CAPS;18;2;0;4;1;3;1;0;1;2;1;2;1;;2024;18;FERBISOL 100MG 50 CAPSULAS GASTRORRESISTENTES;LABORATORIOS BIAL, S.A.;FERROGLICINA SULFATO;ALTA;;18;;6;5;3;4
656582;8470006565827;FERO GRADUMET 325MG(105) 30COM;47;4;2;2;2;3;3;4;6;5;6;5;5;;2024;47;FERO-GRADUMET, 30 comprimidosprolonga;TEOFARMA, S.R.L;HIERRO (II) SULFATO;ALTA;;47;;8;8;15;16
776773;8470007767732;FERPLEX 40 20 VIAL BEBIB;64;8;5;3;5;4;6;6;4;4;4;6;9;;2024;64;FERPLEX 40 20 VIALES BEBIBLES 15ML;ITALFARMACO S.A.;PROTEINSUCCINILATO HIERRO;ALTA;;64;;16;15;14;19
870261;8470008702619;FERRO SANOL 50 CAPS;4;0;0;1;1;0;0;0;1;1;0;0;0;;2024;4;FERROSANOL 100 mg capsulas gastrorresistentes , 50 capsuals;UCB PHARMA S.A.;FERROGLICINA SULFATO;ALTA;;4;;1;1;2;0
183680;8470001836809;FERROSOL 20 SOBRES;2;0;0;0;0;0;0;1;0;0;0;1;0;;2024;2;;;;;;2;;0;0;1;1
183683;8470001836830;FERROSOL GOTAS 30ML+SOBRE1.9G;2;0;0;0;0;0;0;1;0;0;0;1;0;;2024;2;;;;;;2;;0;0;1;1
203340;8470002033405;FERTYBIOTIC RESTORE 21 CAPS;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
212299;8470002122994;FERTYSOD 30 CAPSULAS;1;0;1;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
